Formula,A,B,X,a_normal,b_normal,c_normal,angle_a_normal,angle_b_normal,angle_c_normal,energy_normal,volume_normal,force_normal,a_inverse,b_inverse,c_inverse,angle_a_inverse,angle_b_inverse,angle_c_inverse,energy_inverse,volume_inverse,force_inverse,CLscore,Experimental,MACE_conv_normal,MACE_conv_inverse,MACE_conv_both,MACE_conv_any,Ehull_min,Ehull_min_type,SuperScore,inversion_parameter,delta_E,SMACT_low,SMACT_medium,SMACT_high
GaBe2O4,Ga,Be,O,7.696768481044081,7.696768481044114,7.696768481043766,90.00000000000003,90.0,90.0,-348.5428881214519,455.958450916259,0.0173402024222687,7.877176368548553,7.929178897068716,7.9578808795195615,87.57269909728456,89.66380484659895,89.99634232088817,-353.3175582562855,496.5910591606414,0.042885350057802,0.8964880555868149,,True,True,True,True,0.260066,inverse,,,-4.77467,True,False,False
GaBi2O4,Ga,Bi,O,9.617342194169757,9.617342194170094,9.617342194170394,90.00000000000115,90.0,90.0,-310.4873312802715,889.5394367087598,0.0105342434471208,9.696275256181238,9.790769228119968,9.619764261822493,91.21588112864733,91.60401513871412,89.12265983337302,-315.46386482109006,912.5802651452018,0.0465603890962861,0.8137351721525192,,True,True,True,True,0.140393,inverse,0.46,1.0,-4.976534,True,False,False
GaBr2O4,Ga,Br,O,9.244420896913129,9.244420896942314,9.244420896927029,89.9999999999988,90.00000000000028,90.00000000000018,-203.78955089612407,790.0219025637705,0.0071379444467181,10.63948686039831,9.80195748007544,9.801569814110946,91.3846321785554,89.59678411928931,88.99815417221002,-230.3443027341505,1021.7009919485904,0.0617073650022872,0.9487933707237244,,True,False,False,True,0.751733,normal,,,-26.554752,True,False,False
GaC2O4,Ga,C,O,7.987486321315301,7.987486321315276,7.987486321315502,89.99999999999982,90.0,90.0,-300.57836496435505,509.6011299447065,0.0489384800777859,8.778871083914336,8.65189307061072,8.478818648843626,90.7653549296216,91.09485635420285,90.50868468095732,-385.8228183788884,643.7970659105481,0.1260786947925406,0.8884628975391388,,True,False,False,True,1.895011,normal,,,-85.244453,True,True,False
GaCa2O4,Ga,Ca,O,9.176819408273335,9.1768194082734,9.176819408273127,89.99999999999942,90.00000000000001,90.0,-339.3165701030844,772.8168022722833,0.0451926226832922,9.032174318707492,9.352938681925114,9.42187073590559,89.2841743241229,90.1113587987106,90.26802373213737,-341.59350744971306,795.8626450275433,0.0490667613498981,0.8352431893348694,,True,True,True,True,0.135437,inverse,0.48999999999999994,1.0,-2.276937,True,False,False
GaCd2O4,Ga,Cd,O,9.111759296980624,9.111759296980456,9.1117592969806,89.99999999999991,90.0,90.0,-260.38104228738234,756.4961388480559,0.0293061193235456,9.183952991004222,9.145726813318332,9.133858990726509,90.44111933888765,90.36359062155142,89.87886883203376,-261.7705269566968,767.1488479044707,0.0340596172161104,0.793549873828888,,True,True,True,True,0.108418,inverse,0.5150000000000001,1.0,-1.389485,True,False,False
GaCe2O4,Ga,Ce,O,9.494974825556907,9.494974825557035,9.49497482555657,90.00000000000006,90.0,90.0,-424.12673274033335,856.0151535853943,0.0332835022907076,9.526552178405575,9.603568049106894,9.71113553878402,92.27007324386634,91.9247990301899,91.73631662999342,-426.27906021527394,886.8177331334787,0.0404640482688598,0.6313309016823768,,True,True,True,True,0.320783,inverse,,,-2.152327,True,False,False
GaCl2O4,Ga,Cl,O,9.041864147463537,9.041864287304408,9.041864298250982,89.99999999964729,89.99999999945668,89.99999999948398,-190.2499009400888,739.2204053501949,0.0498772466295259,9.935212805209604,10.106147121642296,10.038116585913016,92.82893118563608,87.92906434763273,89.59196972493737,-234.56382209945397,1005.9685694900752,0.0984908985759766,0.9461779010295868,,True,False,False,True,1.053967,normal,,,-44.313921,True,False,False
GaCo2O4,Ga,Co,O,8.345294631956646,8.345294631956866,8.345294631956744,90.00000000000023,90.0,90.00000000000001,-338.10878273149365,581.19921944487,0.0411715293086852,8.350011037791097,8.34566263123716,8.346683629424511,89.85251884496718,89.86178239114852,90.00350465071777,-337.6885232175566,581.6465054903053,0.0374851400488791,0.5360579107701778,,True,True,True,True,0.056327,normal,0.39,0.0,0.42026,True,True,False
GaCr2O4,Ga,Cr,O,8.548319848196035,8.548319848196236,8.548319848196353,90.0000000000005,90.00000000000001,89.99999999999997,-405.8255103728503,624.6579775111912,0.0199691246597724,8.65488024849466,8.659895134508078,8.662970754458307,90.19724135107738,90.21521394267188,90.00495241076082,-402.1933414501531,649.2843055219703,0.0435713875180037,0.6722051367163658,,True,True,True,True,0.121636,normal,0.37000000000000005,0.0,3.632169,True,False,False
GaCu2O4,Ga,Cu,O,8.339314179516592,8.339314179516364,8.339314179516728,89.99999999999996,90.00000000000001,90.00000000000001,-299.26198454090405,579.9506078021744,0.0493703054556176,8.385741634101826,8.386914132004945,8.387806099913531,89.96398917253346,89.97172321951298,90.0132722857185,-299.89316847111206,589.9183508984149,0.0365845584632365,0.7407815353572369,,True,True,True,True,0.081554,inverse,0.54,1.0,-0.631184,True,False,False
GaDy2O4,Ga,Dy,O,9.264999216838138,9.264999216838346,9.264999216838286,90.00000000000007,90.0,90.0,-412.9637746377093,795.3094829446762,0.0476682218467806,9.473984572036436,9.400604107442728,9.232753262002085,90.98709863729668,91.1395721897553,89.15310256982389,-414.5671346920335,821.9095082399108,0.0494881869362702,0.5428163357079029,,True,True,True,True,0.205322,inverse,,,-1.60336,True,False,False
GaEr2O4,Ga,Er,O,9.148977709696826,9.148977709696696,9.148977709696592,90.00000000000048,90.0,90.0,-414.1431990767873,765.804137586555,0.0431061680309608,9.187373812681614,9.453177342072538,9.233778543661218,91.76819538986688,91.02361154483644,89.66147720021512,-414.1150881719228,801.4312159767878,0.0494639275632546,0.5970034596323966,,True,True,True,True,0.232018,normal,,,0.028111,True,False,False
GaEu2O4,Ga,Eu,O,9.390556642363048,9.390556642363416,9.39055664236317,89.99999999999994,90.0,90.0,-481.4499547542547,828.0832687070076,0.0364176396675685,9.324469023805891,9.574566203531504,9.55555914245126,88.87734323947832,91.97092936099509,90.57020010806252,-483.1892907013634,852.3936852554064,0.0493269742650627,0.7579910418391228,,True,True,True,True,0.045824,inverse,0.635,1.0,-1.739336,True,True,False
GaFe2O4,Ga,Fe,O,8.455894944718041,8.455894944717864,8.455894944718084,90.00000000000084,90.0,90.0,-364.88330132372414,604.6147474974931,0.0389695010359656,8.53723845873181,8.54015326771977,8.53863539323545,89.95943137994446,89.94293391081139,89.93715644631521,-361.7368871081942,622.5453034378758,0.0419970398614143,0.7189291185140609,True,True,True,True,True,0.060992,normal,0.57,0.0,3.146414,True,True,False
GaGa2O4,Ga,Ga,O,8.680856754153607,8.68085675415345,8.680856754153313,89.99999999999986,90.0,90.0,-321.46401244633427,654.1657008571033,0.0074753129838812,8.680856754153268,8.680856754153337,8.68085675415345,90.00000000000053,90.00000000000001,90.0,-321.46401244633427,654.1657008570801,0.0074753129838847,0.6768677099049092,,True,True,True,True,0.153111,equal,0.3050000000000001,,0.0,True,False,False
GaGd2O4,Ga,Gd,O,9.388622879507109,9.388622879507055,9.388622879507414,89.99999999999956,90.0,90.0,-560.1062270518286,827.5718016032785,0.0037940947497886,9.584061792367107,9.374647692625254,9.592478100055422,90.84397631608796,89.16418885550941,91.9332900606237,-562.0003881991519,861.1876779454964,0.0487554198712595,0.668312887251377,,True,True,True,True,0.20042,inverse,0.17000000000000004,1.0,-1.894161,True,False,False
GaGe2O4,Ga,Ge,O,8.993736235759728,8.993736235759703,8.993736235759751,89.99999999999959,90.0,90.0,-318.4136577671196,727.4789643819031,0.0353651761257921,9.013741291643326,9.077204909224031,9.27171715288249,97.24975637465758,94.34127436178656,88.06713023799095,-335.59613810583164,750.1599626454513,0.0466347602933741,0.5603381380811334,,True,True,True,True,0.122125,inverse,0.26000000000000006,1.0,-17.18248,True,False,False
GaHf2O4,Ga,Hf,O,8.888266502643832,8.888266502643868,8.888266502644061,90.00000000000053,90.0,90.0,-477.5000591433642,702.1844433293041,0.0163992389409368,9.119353228510017,8.952192468307631,9.090243489355403,91.7589552384363,92.93712218326924,88.04467039544517,-484.0058487849721,740.3932022818511,0.0465143821198015,0.2079958450049162,,True,True,True,True,0.514922,inverse,,,-6.50579,True,False,False
GaHg2O4,Ga,Hg,O,9.248214883383406,9.24821488338324,9.248214883383438,90.0000000000002,90.00000000000001,90.00000000000001,-224.21628824517904,790.994996302075,0.0198856065329402,9.248091636941318,9.205309639997076,9.19291651138768,90.80394311046912,90.5683532431,89.916267178227,-227.47855111334331,782.490981631305,0.0349889894852423,0.8316896677017211,,True,True,True,True,0.116098,inverse,0.53,1.0,-3.262263,True,False,False
GaHo2O4,Ga,Ho,O,9.355212790407204,9.355212790407426,9.35521279040726,90.00000000000007,90.0,90.0,-413.99871393351685,818.7682828576,0.0381744079451326,9.505495697570492,9.37159467374958,9.091534941251028,91.08761420287676,91.00750037902505,89.25853755731129,-414.2575365643127,809.5534812294023,0.0419323298812308,0.5970034629106522,,True,True,True,True,0.219191,inverse,,,-0.258823,True,False,False
GaI2O4,Ga,I,O,9.602877304944554,9.60287730494387,9.602877304944188,90.00000000000078,90.00000000000001,90.0,-218.53500338180663,885.5317557266466,0.0257737803094286,8.19436422626086,8.197853081068006,8.196632487323923,90.06157473989606,90.05493868719546,90.00972233939441,-218731076.0363129,550.617995163291,388844976.7649759,0.9639087826013564,,True,False,False,True,0.605361,normal,,,-218730857.50131,True,False,False
GaIn2O4,Ga,In,O,9.185744982981564,9.185744982981246,9.185744982981634,90.00000000000004,90.0,90.0,-309.48116172950324,775.0739716540407,0.0474978979036706,9.200907442448845,9.182041430489347,9.127106531903046,91.43572912965789,90.59342939160226,90.65053553283632,-311.4321672358836,770.7509371134797,0.0468241437016152,0.7543708968162537,,True,True,True,True,0.091411,inverse,0.525,1.0,-1.951006,True,False,False
GaIr2O4,Ga,Ir,O,8.658819523393293,8.658819523393264,8.65881952339297,89.99999999999957,90.0,90.00000000000001,-361.9169216608866,649.1963405478905,0.0416009123163959,8.615897977656333,8.58842122223763,8.586359006961166,90.2484434189375,90.41219565099854,90.0734869198538,-362.4735025842848,635.3415096672942,0.0481115239002748,0.1197998430416918,,True,True,True,True,0.40578,inverse,,,-0.556581,True,False,False
GaLa2O4,Ga,La,O,9.694298445977228,9.694298445976983,9.694298445976615,89.99999999999962,90.0,90.0,-409.3284212285244,911.0645681351692,0.0203099650102625,9.352584180829592,9.928746273339312,10.174574714912495,90.7724965188175,97.89340800964604,86.89851649187595,-415.8683120286402,934.4652213654756,0.0484131853794811,0.6313309067487717,,True,True,True,True,0.207473,inverse,,,-6.539891,True,False,False
GaLu2O4,Ga,Lu,O,9.320414256974852,9.320414256975129,9.320414256975027,90.00000000000063,90.0,90.0,-417.2760691640857,809.6655228634504,0.0359848570797644,9.31883954328564,9.178881830269836,9.130662424276547,90.88454391900092,89.57142813106437,89.72734228539838,-415.3918117902933,780.8809578024667,0.0478912077828131,0.6426945820450782,,True,True,True,True,0.20498,normal,0.14,0.0,1.884257,True,False,False
GaMg2O4,Ga,Mg,O,8.45834195038401,8.458341950383971,8.45834195038394,90.00000000000028,90.0,90.0,-325.5168455114806,605.139797976629,0.0445938950397185,8.564359930454522,8.567494404522046,8.567544795001156,89.91759403492233,89.91288945321384,89.98070908656948,-324.60605027433354,628.6430936999432,0.0350286803792668,0.6690639713406563,,True,True,True,True,0.138205,normal,0.32,0.0,0.910795,True,False,False
GaMn2O4,Ga,Mn,O,8.569281191039567,8.569281191039767,8.569281191039787,89.99999999999959,90.0,90.0,-398.649757632278,629.2644277270103,0.0379447886711898,8.66817348421071,8.615428388612246,8.623225261719,90.1309270745336,90.04977726057524,90.04384835645348,-398.8618912336848,643.9805893049617,0.0436304086174584,0.7329932510852813,True,True,True,True,True,0.007681,inverse,0.705,1.0,-0.212134,True,True,False
GaMo2O4,Ga,Mo,O,8.863738939579305,8.863738939579353,8.863738939579136,89.99999999999972,90.0,90.0,-383.2097907736776,696.387343416065,0.0382849213823954,8.895725929995512,8.899961471188703,8.921856217726617,90.77485160473908,91.1495832185391,90.3822921072638,-375.71764090522,706.1340080932016,0.0453023648817473,0.4788270765542984,,True,True,True,True,0.473412,normal,,,7.49215,True,False,False
GaN2O4,Ga,N,O,7.999300568677951,7.999300568677863,7.999300568677869,89.99999999999989,90.0,90.0,-264.2882398358486,511.8657209267138,0.04230566964454,9.223185123465711,8.980414988738024,8.852023988506236,91.10013042879912,91.11453215465016,91.60880273337293,-339.6170833197562,732.6250011530715,0.2760429430228274,0.9273152840137482,,True,False,False,True,1.707849,normal,,,-75.328843,True,False,False
GaNb2O4,Ga,Nb,O,8.702773126616712,8.702773126617002,8.70277312661691,89.99999999999935,90.0,90.0,-450.7456480075999,659.1328945972555,0.0424410673521341,8.854467963276292,8.726302881730732,8.723653392832432,89.27570023115354,89.18097587557442,87.77395848732769,-448.6742211578504,673.4217678862806,0.0499646328984043,0.4350612009689212,,True,True,True,True,0.219407,normal,,,2.071427,True,False,False
GaNd2O4,Ga,Nd,O,9.524603112301648,9.5246031123017,9.524603112301936,89.99999999999912,90.0,90.0,-405.54805234668805,864.0535589726345,0.0328364008990777,9.39601451737916,9.735376165600655,10.216770707717188,90.81140948374616,93.0667491663656,92.33112762311004,-409.34115393211454,932.330468723442,0.0488898981755966,0.7331707012653351,,True,True,True,True,0.206641,inverse,,,-3.793102,True,False,False
GaNi2O4,Ga,Ni,O,8.309106811970004,8.309106811970107,8.3091068119701,90.00000000000057,90.0,90.0,-296.5650500154914,573.6711706423227,0.0268308662478466,8.357978708156773,8.360310903781139,8.361226270883137,89.96300883636845,89.98799606684408,90.0080131857906,-293.97993346502824,584.2430581454066,0.0484394652519483,0.4175281102582812,,True,True,True,True,0.278796,normal,,,2.585117,True,True,False
GaOs2O4,Ga,Os,O,8.627381396806495,8.627381396806575,8.62738139680673,89.9999999999984,90.00000000000004,89.99999999999999,-398.27033464699895,642.1507481673909,0.0160221006071686,8.638386787005976,8.682403175684177,8.597820440592782,88.47566761289143,86.92969508169188,91.03066549009743,-407.5832081516152,643.5781054926073,0.049433106773512,0.0752638990618288,,True,True,True,True,0.327003,inverse,,,-9.312874,True,False,False
GaP2O4,Ga,P,O,8.703018614451846,8.703018614451826,8.703018614451919,89.99999999999868,90.0,90.0,-311.8244252220404,659.1886746351566,0.0373357230468702,9.564196286031788,9.437252753135954,9.705095144874736,89.53900657288807,83.34020994512777,89.80382401776434,-358.9666383523252,870.0375845947143,0.0902991044288756,0.8750574290752411,,True,False,False,True,1.06773,normal,,,-47.142213,True,False,False
GaPb2O4,Ga,Pb,O,9.526059548447916,9.526059548447842,9.526059548447936,89.99999999999879,90.0,90.0,-307.338702373086,864.4499947911703,0.0490302718397545,9.441205420188515,9.669438134667594,9.587404965493596,91.11411637357168,91.63208919412634,88.92292440914973,-311.72711581242703,874.5790233682415,0.0494415915972301,0.9009086591005324,,True,True,True,True,0.120121,inverse,0.6000000000000001,1.0,-4.388413,True,False,False
GaPd2O4,Ga,Pd,O,8.81602087110878,8.816020871107694,8.816020871106671,89.9999999999999,90.0,90.0,-301.9270908872683,685.200748931206,0.0156371965453354,8.573509469910071,8.797039085510038,8.80195830130746,90.13817482349076,89.78222596396184,90.03785962078558,-307.92719391124166,663.8500129872297,0.0494745135282323,0.6957016232609748,,True,True,True,True,0.159443,inverse,0.3,1.0,-6.000103,True,False,False
GaPr2O4,Ga,Pr,O,9.56924889878376,9.569248898783416,9.569248898784052,89.99999999999947,90.0,90.0,-404.242229357256,876.2611406070674,0.0311021953187738,9.524194581147698,9.693201418006735,9.8743718194673,92.43890921983638,92.61734714308731,91.66754633048548,-407.0935597830247,909.3852717036546,0.0408593452070302,0.6787202569842339,,True,True,True,True,0.220607,inverse,,,-2.85133,True,False,False
GaPt2O4,Ga,Pt,O,8.91229965843027,8.912299658619865,8.912299658606228,89.99999999999729,90.00000000000085,90.00000000000031,-302.40845349392697,707.8958089411858,0.0072548334791768,9.026227480144138,8.827517511368693,8.699542149157448,88.95669565622633,88.33820617140128,89.3657100739527,-320.3873289157148,692.727451352122,0.0470413705614297,0.5260413110256195,,True,True,True,True,0.207922,inverse,,,-17.978875,True,False,False
GaRe2O4,Ga,Re,O,8.582132920372352,8.582132920371906,8.582132920372205,90.00000000000068,90.0,90.0,-437.0749378917344,632.0998828678087,0.014017826417112,8.601796116736452,8.659331195010086,8.772513053124857,86.80217808787248,88.3249581536672,88.71131883993796,-448.7261212303088,651.9889672387583,0.0499800124274005,0.0616625971463508,,True,True,True,True,0.237239,inverse,,,-11.651183,True,False,False
GaRh2O4,Ga,Rh,O,8.583869666169068,8.583869666169106,8.583869666169123,89.99999999999903,90.0,90.0,-355.2051177776355,632.4837101745584,0.0292013632843315,8.598906878014143,8.586920770817043,8.584595670872025,90.33359805545685,90.3489671570316,89.94904903704567,-351.38675502166456,633.8477770959128,0.0460812536479183,0.4727908503264189,,True,True,True,True,0.091927,normal,,,3.818363,True,True,False
GaRu2O4,Ga,Ru,O,8.565631619346833,8.565631619346515,8.565631619346862,89.99999999999916,90.0,90.0,-382.8318673492718,628.4607776934074,0.0461123592110595,8.541984586578875,8.53436405774774,8.55376752247415,91.7004424009028,90.16138097096406,89.12389575909575,-381.9115514697874,623.2239173851741,0.049337956377966,0.1843699301406741,,True,True,True,True,0.272212,normal,,,0.920316,True,True,False
GaS2O4,Ga,S,O,8.447614563988472,8.447614563988555,8.447614563988383,90.00000000000057,89.99999999999999,90.0,-254.43614434545825,602.8402909512171,0.0083506079915646,9.548673452597956,9.97148290956855,9.785438862184185,89.20729713150934,86.5563088081153,87.59421465269791,-308.40392006432654,929.1531157762756,0.0999450104060223,0.9480369776487352,,True,False,False,True,1.178698,normal,,,-53.967776,True,False,False
GaSb2O4,Ga,Sb,O,9.440952274862566,9.44095227486294,9.440952274862896,90.00000000000058,90.00000000000001,90.0,-308.85635120000705,841.4869916058575,0.0092052044348518,10.075350490481734,9.828115233416993,9.949170562013098,95.88366709838184,92.02260244160284,89.49919428154557,-323.1099701200655,979.370410988727,0.0499829376387889,0.6671454486250877,,True,True,True,True,0.130371,inverse,0.34500000000000003,1.0,-14.253619,True,False,False
GaSc2O4,Ga,Sc,O,8.753608911906989,8.753608911906696,8.753608911907081,90.00000000000001,90.0,90.0,-444.140768337015,670.7511388870596,0.0432645955569279,8.781071523059435,8.762405125407431,8.762080195035637,90.57455643404364,90.98220321668876,89.98018343748386,-437.4011570420365,674.0504570027631,0.0421494868250846,0.4452421072125435,,True,True,True,True,0.120658,normal,,,6.739611,True,False,False
GaSe2O4,Ga,Se,O,9.011402127570966,9.01140212757015,9.01140212757132,90.00000000000072,89.99999999999999,90.0,-263.45912875405,731.7742287119356,0.0066605320013487,10.035096162408305,9.720837544965288,9.903525406907626,90.3813132310768,91.7664064190652,91.1654526334173,-289.9247265003577,965.399872577661,0.0485615572267328,0.9513017100095748,,True,True,True,True,0.141683,inverse,0.5999999999999999,1.0,-26.465598,True,False,False
GaSi2O4,Ga,Si,O,8.69673932790432,8.696739327904444,8.696739327904428,89.99999999999942,90.00000000000001,90.00000000000001,-336.0191674635419,657.7628766473275,0.0297572840986073,9.281432151131822,9.295607289352713,9.497312038661738,96.6383590476524,88.06689804713196,92.5662159614563,-379.57158188628745,812.7487529377536,0.0476037608372853,0.572376842200756,,True,True,True,True,0.43989,inverse,,,-43.552414,True,False,False
GaSm2O4,Ga,Sm,O,9.396929936830938,9.396929936831182,9.396929936831622,89.9999999999997,90.0,90.0,-408.028654672023,829.7704534194082,0.0215234073201162,9.492364371075132,9.647417248372298,9.558758522146746,91.04463389767064,89.40875474561442,89.63444845597104,-408.9445687980839,875.1495423003884,0.0404967731490905,0.6683128863573075,,True,True,True,True,0.249345,inverse,,,-0.915914,True,False,False
GaSn2O4,Ga,Sn,O,9.314943327941458,9.314943327941243,9.314943327941458,89.9999999999996,90.0,90.0,-316.9324819258041,808.2405787929364,0.0308799335327926,9.217910180350176,9.524654229824971,9.73626986552948,92.68954390869575,91.3880432664496,94.63871378151008,-327.2919624464677,850.7436483087245,0.0491492685164067,0.5951760046184063,,True,True,True,True,0.130208,inverse,0.27499999999999997,1.0,-10.359481,True,False,False
GaSr2O4,Ga,Sr,O,9.613652918205863,9.61365291820584,9.613652918205814,90.00000000000028,90.00000000000001,90.00000000000001,-324.1870569499305,888.51612975314,0.039617836445148,9.439311777181324,9.748632303304236,9.458524994572803,89.87645720203037,88.86998394937673,91.52197960694676,-330.1862698095173,869.8976601401978,0.0477229875930952,0.8619918239116668,,True,True,True,True,0.173529,inverse,0.435,1.0,-5.999213,True,False,False
GaTa2O4,Ga,Ta,O,8.75417178647553,8.754171786475649,8.754171786475263,89.99999999999994,90.0,90.0,-472.67226850286113,670.8805391285048,0.0160320621664415,8.537911928568443,8.720514000537738,8.793395750928937,90.77687313141296,88.8110212950419,89.13783031515581,-480.4479779422659,654.4340316580714,0.0466319463102911,0.3038697727024555,,True,True,True,True,0.380422,inverse,,,-7.775709,True,False,False
GaTb2O4,Ga,Tb,O,9.248787846918315,9.248787846918434,9.248787846918338,89.99999999999875,90.0,90.0,-413.5336438017744,791.1420212275708,0.0162331564887811,9.263449354017215,9.44233984470155,9.54504966374457,91.16123786020786,89.69149482939169,90.25919131605626,-413.95570404718586,834.7007782157041,0.0462254580414338,0.649792597591877,,True,True,True,True,0.209327,inverse,,,-0.42206,True,False,False
GaTc2O4,Ga,Tc,O,8.588077436345111,8.588077436344287,8.58807743634476,89.99999999999999,90.0,90.0,-411.28274779916535,633.4142872875257,0.0146523861239718,8.623736823304311,8.48445154794646,8.527149483882534,92.45888343999142,90.66977097541266,90.29885588729232,-412.4743843787143,623.2844679849145,0.0498958001676929,0.0928858625516295,,True,True,True,True,0.28129,inverse,,,-1.191637,True,False,False
GaTe2O4,Ga,Te,O,9.405300616461824,9.40530061646234,9.40530061646231,89.9999999999999,90.0,90.00000000000001,-276.6616639375844,831.9898798830013,0.0264591831970452,10.495850218491649,9.92473685005322,9.860613776938855,91.10488668210216,94.14029838288305,88.8355429542287,-293.5570510176801,1024.110152536319,0.0920106992618634,0.8822660940885544,,True,False,False,True,0.43621,normal,,,-16.895387,True,False,False
GaTi2O4,Ga,Ti,O,8.494850884234245,8.494850884234259,8.494850884234319,90.00000000000043,90.0,90.0,-444.7988639604724,613.0096051127837,0.0145299088861071,8.529602014273783,8.516073782147602,8.51073380025171,90.05139019676255,89.99485193126982,89.90219124777444,-439.1759817068576,618.2076582202004,0.0343157846285284,0.5300655716657638,,True,True,True,True,0.181842,normal,0.08000000000000007,0.0,5.622882,True,False,False
GaTl2O4,Ga,Tl,O,9.29849819121621,9.298498191216122,9.298498191215913,90.0,90.0,90.0,-273.9788439081865,803.9673885979356,0.0392514130470706,9.3694951367001,9.386076020683433,9.358428179288673,90.92281984537824,90.73765201748397,89.9552694908127,-278.7774279546013,822.8312390386503,0.0477934021431631,0.8131926926970482,,True,True,True,True,0.056615,inverse,0.66,1.0,-4.798584,True,False,False
GaTm2O4,Ga,Tm,O,9.387144231184966,9.387144231184934,9.387144231184848,89.99999999999909,90.0,90.0,-414.08322970423706,827.1808513141435,0.0071746361243808,9.035356555207311,9.556271101294202,9.278650338802208,92.62623916608754,90.373531937939,88.96001967292524,-414.0210319964147,800.1724514418461,0.0404435973785114,0.4699819494783878,,True,True,True,True,0.229921,normal,,,0.062198,True,False,False
GaV2O4,Ga,V,O,8.528345956486074,8.528345956486087,8.528345956485914,90.00000000000028,90.0,90.0,-411.0350598686665,620.2894979219825,0.034226472429217,8.580846912016854,8.583237943673929,8.582233987081144,90.15141960015158,90.12067050103973,89.91811438972216,-405.7510838906383,632.089734552684,0.0391265578163013,0.5777458161115646,,True,True,True,True,0.037163,normal,0.48,0.0,5.283976,True,False,False
GaW2O4,Ga,W,O,8.97223381667127,8.972233816670947,8.972233816670627,90.00000000000003,90.0,90.0,-379.87547148763656,722.2736119896878,0.0420665210695458,8.846480256876221,8.791476934567635,8.81352111223632,90.46542531100856,91.2421622660479,90.62547596637292,-372.69342694328463,685.2336296836855,0.048429880446216,0.0846477687358855,,True,True,True,True,1.111542,normal,,,7.182045,True,False,False
GaY2O4,Ga,Y,O,9.266605438691045,9.266605438690416,9.266605438690622,89.99999999999994,90.0,90.0,-442.7351227755121,795.7231899241972,0.0301965064231491,9.571242960484769,9.185517148719534,9.424711703803734,90.97772002399158,88.59337360815837,91.69005632754804,-442.18033044219976,827.8699259802921,0.0495364064058631,0.6050953802466392,,True,True,True,True,0.205294,normal,,,0.554792,True,False,False
GaYb2O4,Ga,Yb,O,9.101904924422538,9.101904924422843,9.101904924422447,90.00000000000043,90.0,90.0,-341.90050429452265,754.0443394457436,0.0060270689770109,9.11478871019553,9.175252953709771,9.145974356890903,90.54392134100488,90.33539451539198,90.10605400093776,-341.5687758454096,764.8333753675412,0.0452217388570923,0.7667377188801765,,True,True,True,True,,,,,0.331728,True,True,False
GaZn2O4,Ga,Zn,O,8.490781521668158,8.490781521668158,8.490781521668232,89.99999999999935,90.0,90.0,-277.7734767941968,612.1290610369298,0.0495121971374363,8.525892495764543,8.515835090663499,8.513486014779746,89.94966169552227,89.93460181303111,89.98521315742526,-280.0864226565501,618.121794944807,0.0394349863517709,0.791670138835907,,True,True,True,True,0.130882,inverse,0.465,1.0,-2.312946,True,False,False
GaZr2O4,Ga,Zr,O,9.062845488853595,9.062845488853764,9.062845488853643,89.99999999999854,90.0,90.0,-454.84754835389447,744.378340000855,0.002639620923789,8.982634034768681,8.994793037450155,8.946432776786493,90.0339498819461,90.11575740400642,90.36679066149854,-453.9501160863278,722.8279198510124,0.0456778380943923,0.0846923623699694,,True,True,True,True,0.456158,normal,,,0.897432,True,False,False
GdAg2O4,Gd,Ag,O,9.41392523502162,9.413925235021932,9.413925235022438,89.9999999999992,90.0,90.0,-371.83024638650926,834.2807723231093,0.0441322546272379,9.08461645278838,9.45072533448615,9.977857680563336,87.7035055355473,87.63910233323219,90.28854268495928,-378.7237930742909,855.2273107971149,0.0495048551681645,0.3751550768908855,,True,True,True,True,0.188241,inverse,,,-6.893547,True,False,False
GdAl2O4,Gd,Al,O,8.485112969508146,8.48511296950819,8.485112969508512,89.99999999999935,90.0,90.0,-482.2490312516644,610.9038842453617,0.047407211633165,8.672053999707591,9.025591188664013,9.301406884437904,85.07931625307775,86.54508667499252,92.96806111307347,-492.5559577381249,722.8354328220378,0.0494566741964378,0.7511655268073082,,True,True,True,True,0.199159,inverse,0.25,1.0,-10.306926,True,False,False
GdAs2O4,Gd,As,O,9.464262455333436,9.464262455333168,9.464262455333538,89.99999999999719,90.00000000000001,90.0,-421.798541688006,847.7354135433338,0.0305522972054643,9.856721013048867,9.62311923435449,10.059045062945083,90.88251901081054,88.06594662990844,89.01753605944994,-448.90625268672113,953.318930967336,0.0594350567961376,0.7934124252200127,,True,False,False,True,0.659113,normal,,,-27.107711,True,False,False
GdAu2O4,Gd,Au,O,9.512574625653633,9.512574625655956,9.51257462565306,89.99999999999984,90.0,90.0,-374.4828326545956,860.7840883386883,0.0311118406290455,9.447811802547363,9.640257943820192,9.860628587372425,88.8151650233857,87.86703871781091,91.45862606200792,-386.61962642968064,896.9762725818348,0.0489660959278704,0.1965201039110616,,True,True,True,True,0.169993,inverse,,,-12.136794,True,False,False
GdB2O4,Gd,B,O,8.26904325379058,8.269043253790565,8.269043253790539,89.99999999999392,89.99999999999996,90.0000000000001,-426.5425241318935,565.4130017658056,0.0256114995421701,8.090052511113786,9.438867838279698,8.976167488475326,89.48562975305157,89.23605247030105,94.43143130112094,-521.0874936622494,683.2843029207006,0.3755825911949669,0.9667712157964706,,True,False,False,True,1.923458,normal,,,-94.54497,True,False,False
