Formula,A,B,X,a_normal,b_normal,c_normal,angle_a_normal,angle_b_normal,angle_c_normal,energy_normal,volume_normal,force_normal,a_inverse,b_inverse,c_inverse,angle_a_inverse,angle_b_inverse,angle_c_inverse,energy_inverse,volume_inverse,force_inverse,CLscore,Experimental,MACE_conv_normal,MACE_conv_inverse,MACE_conv_both,MACE_conv_any,Ehull_min,Ehull_min_type,SuperScore,inversion_parameter,delta_E,SMACT_low,SMACT_medium,SMACT_high
MgRe2Te4,Mg,Re,Te,8.030453599668704,8.028098004991916,8.027993446528118,89.92583335796417,89.98751074029327,90.00432625666815,-1222998801.1406631,517.5584178079024,449089489.2864449,8.266520509232977,8.256948850073167,8.265511275604252,90.00918136096558,90.07648063952296,90.06405244291246,-2406600.203939328,564.1718341211895,14026205.109221067,0.0811733932222705,,False,False,False,False,,,,,1220592200.936724,True,True,False
MgSb2Te4,Mg,Sb,Te,12.61854330664506,12.618543306646972,12.61854330664745,90.00000000000054,90.00000000000006,90.0,-194.61299718318568,2009.2208101553556,0.0197309976768961,8.024015595223636,8.027457966033309,8.028531149898653,90.01151392993386,90.00898040663441,90.00413061879298,-270440602.893203,517.1373263431796,402946267.65442455,0.7211985093355179,,True,False,False,True,0.072309,normal,0.5449999999999999,0.0,-270440408.280206,True,True,True
MgSc2Te4,Mg,Sc,Te,12.15340326267536,12.153403262675656,12.15340326267498,89.99999999999879,90.0,90.0,-277.92143134872185,1795.120991643361,0.0235989700105896,9.144732511878292,9.135595018120709,9.183456993564228,89.71790962880068,89.65551425980507,89.65040213149564,-148866828390.47577,767.1723152214531,2192849646723.1392,0.7280304940044879,,True,False,False,True,0.0,normal,0.73,0.0,-148866828112.55432,True,True,True
MgSi2Te4,Mg,Si,Te,8.57267137261876,8.572671372619281,8.572671372619096,89.9999999999994,90.0,90.0,79.59608640269656,630.0115725761858,0.0489879778686573,8.12284477283637,8.134260003788212,8.137952471134568,89.96716461719708,89.90677256781365,89.9203986286552,-5835624135.795159,537.7003118347528,23802553759.611004,0.4795650425553321,,True,False,False,True,5.246419,normal,,,-5835624215.391246,True,False,False
MgSm2Te4,Mg,Sm,Te,8.299557788709164,8.299557788709494,8.299557788709327,90.00000000000036,90.0,90.0,-1943.0166339273808,571.6956130616859,0.0433222040436681,8.822011775198629,8.791444450973508,8.793725720455095,89.6755412131711,89.99728933574332,89.95657064691748,-1175.4969966119663,682.0146387452419,7904.725591423178,0.9361412966251372,,True,False,False,True,0.0,normal,0.94,0.0,767.519637,True,True,True
MgSn2Te4,Mg,Sn,Te,12.579527827053967,12.579527827060383,12.579527827056308,90.00000000000068,90.0,90.0,-198.6475859226964,1990.641347243464,0.0325551673241991,8.034038079331532,8.035826460941143,8.036239107337343,89.99547750535443,90.00726536320616,90.0009616347412,-722005981.6732593,518.8206821189182,1503521519.2086172,0.5099561935663224,,True,False,False,True,0.036803,normal,0.41000000000000003,0.0,-722005783.025673,True,True,False
MgSr2Te4,Mg,Sr,Te,8.566404728410216,8.540775240110626,8.539258571598964,89.79500179828604,90.09085080570584,89.7462873030009,-51884.5613859788,624.75314641422,34101.195405762766,9.218121570619267,9.140595571633355,9.147250514942671,89.81943129534406,89.99859581764747,89.8940392312082,-408.2258131721016,770.7341441876323,247.6260282537104,0.8919423767924308,,False,False,False,False,,,,,51476.335573,True,False,False
MgTa2Te4,Mg,Ta,Te,11.788835749600896,11.78883574960016,11.788835749600455,90.00000000000071,90.0,90.00000000000004,-316.08674505864553,1638.3728802048454,0.0466954143710501,8.719478028865908,8.711622703744254,8.710513433558223,89.93430881111476,90.03809512664408,89.93328926457865,-274766511.0550247,661.6565626666695,2246303877.2679987,0.7817430451512337,,True,False,False,True,0.273311,normal,,,-274766194.96828,True,False,False
MgTb2Te4,Mg,Tb,Te,12.569737616838442,12.569737616844067,12.569737616841204,89.99999999999972,90.0,90.0,-259.2767415387233,1985.997222121838,0.0491978220780186,8.465241448704665,8.501749970566502,8.514541307993953,89.92166414356164,90.17352003704376,89.92829682507656,144.65706004731862,612.7822757956437,62.56886013646679,0.9418217355012892,,True,False,False,True,0.0,normal,0.94,0.0,403.933802,True,True,True
MgTi2Te4,Mg,Ti,Te,8.421049133734613,8.42187846178225,8.421121202613255,89.98205394025099,90.0428098764494,90.00785900918876,-5270666184.555139,597.2345758421515,28123745873.094448,8.247571531469568,8.253074565796805,8.253497231939592,90.01730126934613,89.98684263459769,90.03430850076214,-4470621004.656453,561.797446239865,16152471923.455128,0.4522967642359435,,False,False,False,False,,,,,800045179.898686,True,False,False
