Compositions,a,b,c,angle_a,angle_b,angle_c,energy,volume,steps,conv,force_conv,force
TiCo2S4,9.666323320632928,9.666323320633166,9.666323320633625,89.99999999999939,90.0,90.0,-344.5378023629943,903.200048376926,107,pass,pass,0.0174065990703462
TiCr2S4,8.448398273104145,8.431983944167845,8.43184090744749,90.0161894559042,90.00335839289033,89.98835072789853,-437303.2681829133,600.6569777932659,600,pass,fail,230639.21795635697
TiCu2S4,9.969941861128063,9.96994186112811,9.969941861128405,90.00000000000006,90.0,90.00000000000001,-289.09705593037705,991.0096359325512,107,pass,pass,0.0398164306881874
TiDy2S4,11.010850359272066,11.01085035927322,11.010850359273064,89.99999999999794,90.0,90.0,-363.15083220102935,1334.9425667932155,157,pass,pass,0.045219088855648
TiEr2S4,10.936811269813612,10.936811269813257,10.936811269814797,89.99999999999962,90.0,90.0,-362.8246186857189,1308.1940015570372,165,pass,pass,0.0143333767647237
TiEu2S4,8.446699180071962,8.446699187271097,8.44669918753455,89.99999972376742,90.00000001933586,90.00000002245913,-802483.8059407019,602.6443418240661,600,pass,fail,12772.62230366184
TiFe2S4,7.942174040154549,7.942174039910808,7.942174040211015,90.00000000098822,90.00000000715973,90.00000001307555,-1680.7771886528476,500.9774745361776,600,pass,pass,24.523586502623942
TiGa2S4,8.080299073998756,8.08029907348736,8.080299074952125,90.00000012559272,89.99999999167268,89.99999988837574,-467.02757811449305,527.5726905911736,447,pass,pass,0.049033767769582
TiGd2S4,11.0782330470848,11.078233047084112,11.07823304708436,89.99999999999999,90.0,90.0,-515.7163622272268,1359.6010484285946,160,pass,pass,0.0436134403954502
TiGe2S4,8.014401041864355,8.014401041864177,8.014401041864598,89.99999998534803,89.99999999994485,90.0000000016523,-1059.2792999686867,514.7699803847553,600,pass,pass,1.0485560887990406
TiHf2S4,10.49060018096191,10.490600180962437,10.490600180963185,90.00000000000065,90.0,90.00000000000001,-424.6117516795694,1154.518792255648,134,pass,pass,0.0158254272168925
TiHg2S4,10.92828906082166,10.92828906082285,10.928289060822411,89.99999999999932,90.00000000000001,90.00000000000001,-226.20836894802835,1305.1382614482734,154,pass,pass,0.0212098302531538
TiHo2S4,8.181711792439293,8.181711792438993,8.181711792438895,90.00000000000055,90.00000000000003,89.99999999999997,-701.6766088255727,547.6871243341408,126,pass,pass,0.0405150839024953
TiIn2S4,8.093641050697034,8.094207319954053,8.093747108057654,90.00000508672954,89.99999995017644,89.99999677724307,-494.3411411379945,530.2343929550403,600,pass,pass,9.08799309381863
TiIr2S4,9.073588480127784,9.084220338587285,9.045255212493805,89.9811549027916,89.99636205491643,89.99569150163104,-4001.895814946764,745.5684769308685,600,pass,pass,932.391854939006
TiLa2S4,11.448473456809303,11.448473456808092,11.4484734568081,89.99999999999723,90.0,90.0,-370.992734254944,1500.5233041571294,175,pass,pass,0.0192795203670373
TiLu2S4,10.83012757395944,10.83012757395969,10.830127573958876,90.00000000000084,90.0,90.0,-362.47552800127664,1270.2836765568577,173,pass,pass,0.037793862518823
TiMg2S4,10.434421392043264,10.434421392042548,10.434421392042124,89.9999999999853,89.99999999999896,90.00000000000188,-292.1010245870015,1136.0700608391537,153,pass,pass,0.0368736315578278
TiMn2S4,8.65217706386721,8.652177063866958,8.652177063867073,90.00000000000026,90.0,90.0,-854.0003128828116,647.7034280867063,94,pass,pass,0.0452491265218979
TiMo2S4,8.110363080784811,8.110363080784948,8.110363080784794,90.00000000000006,90.0,90.0,-1746.9360371871362,533.4833759644828,109,pass,pass,0.045586783306384
TiNb2S4,10.289330862520185,10.289330862519453,10.289330862521084,89.9999999999985,90.0,90.0,-405.4528867372668,1089.3348497621262,125,pass,pass,0.0225045717249497
TiNd2S4,11.33005152336539,11.330051523365867,11.3300515233656,90.0000000000011,90.0,90.0,-363.2824651176298,1454.4394790835383,171,pass,pass,0.0294803867843934
