Compositions,a,b,c,angle_a,angle_b,angle_c,energy,volume,steps,conv,force_conv,force
TmPr2Te4,9.771560853396531,9.711298091649434,9.70768326093602,90.21832443831228,90.11106434324216,89.72413299849642,-83.03157185692254,921.1870764305916,600,pass,pass,8.95589573612328
TmRe2Te4,8.234224192409984,8.241718430825342,8.246169882073328,90.03293360360468,90.06767193791043,90.07660727675292,-111511670.91021104,559.6183864137298,600,pass,fail,742456792.5432634
TmSb2Te4,8.041660074722738,8.0482052562963,8.049305942888884,89.99017616272684,89.99515017266187,89.998679195117,-216939162.5110749,520.9585639215718,600,pass,fail,455114982.35386366
TmSc2Te4,9.669094746071542,9.68694409793085,9.75655216085763,89.95281989739487,89.72838760364544,89.78547910128223,-300807.03093676426,913.8205393366584,600,pass,fail,467165.53834960464
TmSi2Te4,7.7776760220058865,7.713967504338506,7.676956162807525,89.76501122321754,89.79323582209095,89.74164576282962,-11511.918109411085,460.5808189276712,600,pass,fail,30705.002620335665
TmSm2Te4,9.847540952686272,9.798072113512996,9.819856265031854,89.75181008812558,90.19036111505376,89.92859192567659,-111.1120597818223,947.472778850277,600,pass,pass,7.593036145573038
TmSn2Te4,8.054834285922412,8.062424843463939,8.063022497908225,89.99117043814665,90.00336585750122,89.9975749304439,-711145375.5461626,523.6247361634985,600,pass,fail,1018472958.777068
TmSr2Te4,9.542871234731782,9.489306974657186,9.53617237295818,90.27059542705302,90.06659919377267,89.81373706930563,-317.1503509233373,863.5355643351417,600,pass,pass,238.7703428134973
TmTa2Te4,8.661304277639925,8.614759049821194,8.625015985315061,89.51044590211613,89.5734854736598,90.4389456026221,-533207840.70461285,643.4954703505192,600,pass,fail,2244285586.3373184
TmTb2Te4,8.8919439791215,8.860321359377835,8.868479068956743,90.11704790829842,89.85795300942246,90.1350126663954,-27.82584506546587,698.7018538948345,600,pass,fail,1792.009934718442
TmTi2Te4,8.323959284952677,8.349713524025907,8.340189996544147,89.90125401629533,89.9278883925797,90.07102187657236,-1230887247.0004327,579.6637513521981,600,pass,fail,7458747006.789345
TmTl2Te4,7.9414222099842835,8.122072028174797,8.085956812426398,90.4162346104189,89.54729007660069,89.75600483327977,-73217598.9169252,521.5158090375164,600,pass,fail,94537891.28574549
TmTm2Te4,12.592415064089211,12.592415064085843,12.592415064087197,90.00000000000334,89.99999999999933,90.00000000000003,-276.7409957919797,1996.7656209685413,225,pass,pass,0.0252749943812023
TmV2Te4,10.465450058716884,10.180142367725006,10.09849287803483,89.43690512124192,90.0774055541824,89.97056912389857,-263.70533573693143,1075.8380349263384,600,pass,pass,2.036806351423355
TmW2Te4,9.136762349547883,9.111956797020794,8.932067352790979,90.58175420204591,90.2880640082487,89.63031672645084,-215875.4565189013,743.565438831152,600,pass,fail,695644.8858549228
TmY2Te4,8.252787338691848,8.250834873957809,8.25728045653845,90.0358071315009,90.04197374866862,89.95614526055112,-33229547.245044984,562.2574995239407,600,pass,fail,25324772.677573737
TmYb2Te4,8.366386496435977,8.369368642956697,8.36955975673624,89.95228999097496,89.94841745306242,90.1096533050072,-4296611691.53484,586.0465491118814,600,pass,fail,10731521071.686363
TmZn2Te4,8.621408011385098,8.573919098990741,8.556989965708759,90.01951941632748,89.98138971583366,89.90366773452234,-39664265091.95216,632.5253574640827,600,pass,fail,127873339460.37718
TmZr2Te4,8.531342014318632,8.517449686909144,8.522296922475602,90.05198598250374,89.9875963613586,90.07499742256228,-215518989628.1061,619.2742613906631,600,pass,fail,4035622872965.4526
VAg2Te4,8.3724789733733,8.357753948069323,8.352816787844489,89.96189107558433,90.187798688105,89.80214895075471,-2480.683915614602,584.4825921517332,600,pass,fail,2830.9687146015176
VAl2Te4,8.168912785714088,8.148164221961657,8.145877080712449,89.96214622064727,90.01606844423206,89.95932043150204,-164657787.51067802,542.2026849098871,600,pass,fail,15209339.966116626
VB2Te4,8.552631400572082,8.497766506949135,8.4919613924352,90.30518254267282,90.39710846447292,89.59792502374425,-60267.08892327122,617.1424013784302,600,pass,fail,58321.02856657189
VBa2Te4,7.628427528780712,7.546271877791461,7.556718756750751,90.11156416852252,90.14786349824398,90.15798823190626,-14111789810.933767,435.0075605505215,600,pass,fail,10518798230.897068
VBe2Te4,8.181802363832226,8.221940540509399,8.21600133343941,89.99645158604622,90.00821482489167,90.00715177222868,-2664.3020752489274,552.6928022429186,600,pass,pass,462.47474660235457
VBi2Te4,7.905954452581999,7.926229694546936,7.916269810577456,89.90565203574552,89.93219682217476,89.94501556191304,-1239.4112308606243,496.0671371587885,600,pass,pass,298.41358160835125
VCa2Te4,9.484692555710668,9.40095796089322,9.351189311399812,90.23384469267737,89.63805887507877,89.54267242888646,-1628.3120422225493,833.7503135111027,600,pass,pass,320.5325211073182
VCd2Te4,11.180662328394623,10.891708533485708,10.997219337665465,90.35154791849509,90.42580428064149,90.04026091322402,-2066.8972330196048,1339.1404846677224,600,pass,pass,139.33392981813716
VCe2Te4,8.616534512178792,8.624257238315844,8.618305270981772,89.89067241561926,89.95951447828364,89.96125443889139,-10907.589469900544,640.4352223755676,600,pass,fail,13945.461898813031
VCo2Te4,8.465063610954806,8.468897095351874,8.488493370986689,89.96868138400514,89.98171809424102,90.1068445959383,-140.64078048320897,608.5368097752342,600,pass,pass,12.225775055149438
VCr2Te4,8.256632150096033,8.248744455065022,8.24314138050724,90.052846713324,89.97179829027662,90.01297612642455,-43671.05655986516,561.4140613779961,600,pass,fail,139170.74888095006
VCu2Te4,11.410247460639235,11.228663534286625,11.181395192036195,90.87187356551264,91.1650176632299,89.87583034442578,-245.85282109645476,1432.1163723687146,271,pass,pass,0.0449438681881095
VDy2Te4,9.89826134305318,9.796405199356473,9.80489123242764,90.057857052847,90.10143796167526,89.77237225498791,-187.9167368253722,950.7451319016676,600,pass,pass,15.807158712513674
VEr2Te4,8.392485315141025,8.394200475144011,8.39142661071976,89.99032001575088,90.12117198630824,90.04726257361526,-18566337.62244908,591.1594041713665,600,pass,fail,13709434.604650488
VEu2Te4,9.286163415204925,9.24412168445535,9.354865391583314,89.60559898888118,90.37738024388588,89.19023554827241,-199.24887939285503,802.9271637326663,600,pass,pass,4.78768915279451
VFe2Te4,8.012792441858391,7.995241942240878,8.011167244163838,90.0826055616445,90.061808985475,90.2753837194924,-6686332670337.504,513.2223704365184,600,pass,fail,27909554476134.297
VGa2Te4,8.199149204786895,8.186796114547972,8.191363684023615,90.00086997537959,89.98475967045302,89.96587906596983,-975.6114916990244,549.8432277110417,600,pass,fail,1984.6932525946088
VGd2Te4,10.088023269731291,9.897113473249108,9.986235608952596,90.13070001624588,90.4666627072026,89.17459738522717,-350.3356233691867,996.909981450153,600,pass,pass,8.784449454895151
VGe2Te4,8.053056933315709,8.04311316900791,8.042841933433959,89.84566629530526,89.943175748207,90.02214962138088,-900505095.3134674,520.945943234621,600,pass,fail,15092261071.77627
VHf2Te4,9.000931441038475,9.028826336352626,8.989868543262329,90.30929499466644,90.12956144690284,89.78894339792518,-141.12579855673303,730.5698231897196,600,pass,pass,5.544354025229246
VHg2Te4,9.777825250238529,9.723190311601098,9.725479884476716,89.81820781447132,89.8568933936687,90.06564481842635,-17.23953632422652,924.6093220418728,600,pass,pass,5.371464394903145
VHo2Te4,8.228918317282362,8.225944466933012,8.232993016029361,89.97756798811535,90.041896383805,90.05111168815,-22061513869.586246,557.2960304006318,600,pass,fail,24157535636.54732
VIn2Te4,8.02722351548391,8.029184327529878,8.02928682160589,89.8874133962538,90.00714309419597,89.98457082705275,-326067550.369318,517.5030319291144,600,pass,fail,2180011455.8264704
VLa2Te4,8.697720641416439,8.673017467219625,8.666838154676142,89.84353491157081,90.00359564163682,89.98961481715953,-1643.549068447096,653.7846728625983,600,pass,fail,1677.49427640666
VLu2Te4,8.719093734230853,8.790139481434258,8.77286329334127,90.25176420564112,90.16679695674132,89.99096013652304,-1318.2958333271122,672.3608805530407,600,pass,pass,826.8214772898988
VMg2Te4,8.462939314422561,8.469429933165651,8.465382593765366,90.17396111992733,90.1605934314202,90.00786959660495,-95.89663862193464,606.7618749803449,600,pass,pass,23.87254188996857
VMn2Te4,8.522780323108913,8.55520288260623,8.547228435971311,90.05002591939505,90.12586532055334,90.04818171204585,-1539.8399987909534,623.2116326460042,600,pass,fail,2765.773895406392
VNb2Te4,8.491131038726081,8.490718292263766,8.490006426872363,90.00997012709999,89.98834644078953,89.9978783689485,-31007042958.982216,612.0937968622935,600,pass,fail,16575885076.928308
VNd2Te4,10.722942282702473,10.449154072128284,10.61514582598555,90.91958718370977,90.36656226805638,89.29914186298471,-284.0336915015736,1189.1161579140703,600,pass,pass,109.99616655427768
VNi2Te4,8.115408679752832,8.112229851889289,8.11372448928574,89.98484613971613,89.99507111855534,90.02252655687678,-34209450.77836027,534.1593673828794,600,pass,fail,10396235.620286236
VPb2Te4,8.527356153803618,8.522941194485469,8.52176355751594,89.92260658256615,90.04479958527942,89.83306715278371,167.31199767531834,619.3426681168322,600,pass,pass,33.50006572695072
VPr2Te4,9.899293147276513,9.811144981632202,9.80376480081448,91.34123438791264,90.1354562641356,89.1469679112427,-178.56806884845685,951.8066655779324,600,pass,pass,8.016716270934282
VRe2Te4,8.278163606369205,8.285372818261848,8.285984988241243,89.85538635079712,89.91132156871377,90.05648674198271,-33721975.406270854,568.3136490252024,600,pass,fail,89725679.24257699
VSb2Te4,8.03822014386383,8.04263416669957,8.043740257164114,90.01398616170158,90.0118989438995,90.00995116706079,-130696125.93431656,520.0154176324593,600,pass,fail,593326875.5058743
VSc2Te4,9.07620774611028,9.102640941243214,9.026459110013976,90.23523118250748,89.99469113575189,89.69476773570219,-80377338.94327356,745.7262545381204,600,pass,fail,187079265.94148436
VSi2Te4,8.044272230097908,8.049262845636914,8.051284011965842,89.49290337850253,90.1580544583152,90.04700016192623,-208.66510067482776,521.3017895809207,600,pass,pass,9.969342545111203
VSm2Te4,9.806446637119189,9.737843283250768,9.723747026016794,89.00867320071015,90.70319129838364,89.75883119329897,-169.66412486784463,928.338022027278,600,pass,pass,13.74743435256427
VSn2Te4,8.03705840497831,8.038432921712262,8.039061866737063,89.99301849980637,90.00536255485896,89.99998546744447,-744594195.8353627,519.3664386426447,600,pass,fail,942842121.3958428
