Formula,Ehull
SmSm2Se4,0.09596233777176622
SmTm2Se4,0.03737638003293853
SnHg2Se4,0.13624710926030614
SrDy2Se4,0.12717628711412576
SrEr2Se4,0.15965456091949282
SrNd2Se4,0.17153267239315273
SrSr2Se4,8.603740731099712
TaSm2Se4,0.20872735138753296
TbDy2Se4,0.1320245290844655
TbGd2Se4,0.10976516511930967
TbNd2Se4,0.051117316287870196
TbOs2Se4,0.24510063239567437
TbSm2Se4,0.0
TcCu2Se4,0.0
TcGa2Se4,0.07218234866031104
TcGd2Se4,0.06274709735463802
TcH2Se4,0.0
TcNd2Se4,0.13766804775064223
TcNi2Se4,0.0
TcSm2Se4,0.13617541617278572
TcTc2Se4,0.0
TcV2Se4,0.11093298155825426
TeCu2Se4,0.05748955722251736
TeNd2Se4,0.16494769203552906
TeTe2Se4,0.09474759924781972
TiTi2Se4,2.4926092413292116
TmCr2Se4,0.1496991039482376
TmEr2Se4,0.08251227000005468
TmNd2Se4,0.11316899653684853
TmSm2Se4,0.13393705549769663
TmTc2Se4,0.0
VCr2Se4,0.11050226053595669
VCu2Se4,0.19494710191288522
VGa2Se4,0.1873492249557014
VNd2Se4,0.14731607280162784
VNi2Se4,0.05990520083865469
VPd2Se4,0.04539134632872699
VV2Se4,0.20795361575290094
WCu2Se4,0.13302849268961392
WGa2Se4,0.26452235752118103
WLi2Se4,0.1624395097242246
WNd2Se4,0.2886086301844051
WV2Se4,0.16148712168185142
WW2Se4,0.7593092841895492
YDy2Se4,0.07825372832019095
YGd2Se4,0.015994184412305046
YSm2Se4,0.09701265372013435
YY2Se4,5.928449849195215
YbNi2Se4,error
YbOs2Se4,error
YbRu2Se4,error
YbTc2Se4,error
YbYb2Se4,error
ZnGa2Se4,0.2933175472970695
ZnHg2Se4,0.2041373591843385
ZnOs2Se4,0.243304417370104
ZnZn2Se4,1.1835648145794557
ZrGa2Se4,0.17352774691580564
