Formula,Ehull
BeW2O4,1.0623801393444294
BeY2O4,0.4633624101694327
BeYb2O4,error
BeZn2O4,0.34626312597972486
BeZr2O4,0.23395758867408567
BiAg2O4,0.15653392628128593
BiAl2O4,0.48336582750621293
BiAs2O4,0.44381394858096446
BiAu2O4,0.289671874991118
BiB2O4,1.806672290336353
BiBa2O4,0.12721247825485715
BiBe2O4,0.46972926108853486
BiBi2O4,0.14852217937115242
BiBr2O4,0.7625433206408063
BiC2O4,2.192947929556298
BiCa2O4,0.019396250426938266
BiCd2O4,0.03148231196328766
BiCe2O4,0.0
BiCl2O4,1.0818170650968102
BiCo2O4,0.1119257085384131
BiCr2O4,0.12619220769403405
BiCu2O4,0.14055685670916862
BiDy2O4,0.174633589909039
BiEr2O4,0.19297162543470847
BiEu2O4,0.0
BiFe2O4,0.13930397842632836
BiGa2O4,0.28835959933008315
BiGd2O4,0.1544483392660343
BiGe2O4,0.45907096508392353
BiHf2O4,0.7576216221903191
BiHg2O4,0.11949714887227314
BiHo2O4,0.17414737946168923
BiI2O4,0.5810493215117036
BiIn2O4,0.1251663089416466
BiIr2O4,0.26487744799825474
BiLa2O4,0.1958488756287613
BiLu2O4,0.1571849991380434
BiMg2O4,0.02478044190560169
BiMn2O4,0.04878918223085549
BiMo2O4,0.5222512947369635
BiN2O4,1.8773467812875095
BiNb2O4,0.44649736314018096
BiNd2O4,0.18387332599874373
BiNi2O4,0.2867725785502122
BiOs2O4,0.4444774027391105
BiP2O4,1.1897885060843345
BiPb2O4,0.12156792494027346
BiPd2O4,0.2649696490073268
BiPr2O4,0.18309522755689311
BiPt2O4,0.48349217043157644
BiRe2O4,0.4229885424976816
BiRh2O4,0.08954259787398566
BiRu2O4,0.24060562620875459
BiS2O4,1.2591092234397676
BiSb2O4,0.3643759732446785
BiSc2O4,0.18423060361561294
BiSe2O4,0.6298124121614777
BiSi2O4,1.2445968635577103
BiSm2O4,0.17684823285579743
BiSn2O4,0.3465211742750247
BiSr2O4,0.06831011850847712
BiTa2O4,0.6431195065754931
BiTb2O4,0.16333872312637965
BiTc2O4,0.3128439230898161
BiTe2O4,0.4434872687083944
BiTi2O4,0.43956694172961974
BiTl2O4,0.11942037574897402
BiTm2O4,0.18848212173778744
BiV2O4,0.11005336445403646
BiW2O4,1.095710553561723
BiY2O4,0.16644360732820385
BiYb2O4,error
BiZn2O4,0.1286683940279909
BiZr2O4,0.6430704095194582
BrAg2O4,0.39143207867980534
BrAs2O4,0.6198432515135366
BrAu2O4,0.6557118865005975
BrBi2O4,0.4646016142275151
BrC2O4,2.6924200486627043
BrCa2O4,0.4300103980144403
BrCd2O4,0.4478229103618019
BrCe2O4,0.4339467446406964
BrCl2O4,0.7507571731649101
BrCo2O4,0.37952563151904073
BrCr2O4,0.43965537662649457
BrCu2O4,0.39751151726499145
BrDy2O4,0.44738323274864467
BrEr2O4,0.46375941643341356
BrEu2O4,0.365657702291867
BrFe2O4,0.46350886713875106
BrGa2O4,0.5195883897257723
BrGd2O4,0.47338995533097794
BrGe2O4,0.8727475998365728
BrHf2O4,0.5769096628128221
BrHg2O4,0.43121469996559414
BrHo2O4,0.4717851853376649
BrIn2O4,0.3759417920293764
BrIr2O4,0.4044728762250793
BrLa2O4,0.5670494529375159
BrLu2O4,0.43163831883755766
BrMn2O4,0.39934392596850365
BrMo2O4,0.6343545415290963
BrN2O4,2.1358627209876775
BrNb2O4,0.5782325652369282
BrNd2O4,0.5664213604154451
BrNi2O4,0.6920993976221199
BrOs2O4,0.45875383646924206
BrP2O4,1.331507058939133
BrPb2O4,0.31589543873861636
BrPd2O4,0.30682508138772935
BrPr2O4,0.5509986529512485
BrPt2O4,0.3694754385808725
BrRe2O4,0.7914696061216437
BrRh2O4,0.35255249103554753
BrRu2O4,0.37912388235394445
BrSb2O4,0.7871995252036639
BrSc2O4,0.4496977379855922
BrSe2O4,0.11088934607593082
BrSi2O4,1.412971399153001
BrSm2O4,0.49373368225372527
BrSn2O4,0.6107017948053812
BrTa2O4,0.7745672337586385
BrTb2O4,0.45457525484897143
BrTc2O4,0.5744629101049927
BrTe2O4,0.514438107813386
BrTi2O4,0.6515038928272725
BrTl2O4,0.4033767045713028
BrTm2O4,0.4328689660456293
BrV2O4,0.4425734164132811
BrW2O4,0.961600901378576
BrY2O4,0.46436797621449877
BrYb2O4,error
BrZn2O4,0.4536170887147457
BrZr2O4,0.5526821400054089
CAg2O4,0.4192903850172396
CAl2O4,1.080803020518709
CAs2O4,0.6519054033912175
CAu2O4,0.6181035338948409
CB2O4,2.445644834956753
CBa2O4,0.846419168077154
CBe2O4,0.6599230091174562
CBi2O4,0.5470065427097586
CBr2O4,0.9685985828654138
CC2O4,2.1552560277423938
CCa2O4,0.7196608902978818
CCd2O4,0.5022883494037487
CCe2O4,1.2817227050975273
CCl2O4,1.7872304101186764
CCo2O4,0.4157555725710287
CCr2O4,0.7678828752483211
CCu2O4,0.4133114847106061
CDy2O4,1.4413750319177465
CEr2O4,1.1712316972170767
CEu2O4,0.697404714675681
CFe2O4,0.437333128803183
CGa2O4,0.7561830714796898
CGd2O4,1.2295808731219324
CGe2O4,1.0814874731576625
CHf2O4,1.5544483126829434
CHg2O4,0.4057239405762241
CHo2O4,1.2925731244016143
CI2O4,0.7427205442800027
CIn2O4,0.6874798483765421
CIr2O4,1.0200868804987264
CLa2O4,1.2831184823300008
CLu2O4,1.2947182995672124
CMg2O4,0.5538510129195684
CMn2O4,0.5196516216318257
CMo2O4,1.0537870598556234
CN2O4,2.231099814783203
CNb2O4,1.3633756080917987
CNd2O4,1.2304064513536934
CNi2O4,0.58784526132749
COs2O4,1.26374744416802
CP2O4,0.957335240899905
CPb2O4,0.5145153853678099
CPd2O4,0.46957514433978
CPr2O4,1.2036859270813034
CPt2O4,0.9545155836415553
CRe2O4,1.4106846655415621
CRh2O4,0.36857975044460645
CRu2O4,0.7402571434581402
CS2O4,0.6433535318640295
CSb2O4,0.0
CSc2O4,0.9589879486489714
CSe2O4,0.8207617727003491
CSi2O4,2.0503119680821253
CSm2O4,0.964442348421251
CSn2O4,0.7443569936800509
CSr2O4,0.8791279674860579
CTa2O4,1.485303858862295
CTb2O4,1.251128746964536
CTc2O4,0.5937104599115459
CTe2O4,0.5209561268257703
CTi2O4,1.3225901093536345
CTl2O4,0.5047719843528276
CTm2O4,1.2629505942498342
CV2O4,0.5854187063443348
CW2O4,1.7927443802890286
CY2O4,1.2643212013660792
CYb2O4,error
CZn2O4,0.5023430616122466
CZr2O4,1.4916025724449273
CaAg2O4,0.26425334543555223
CaAl2O4,0.12887748490709772
CaAs2O4,0.3915855711314924
CaAu2O4,0.33626305681428903
CaB2O4,1.694021651265806
CaBi2O4,0.10437624209047236
CaBr2O4,0.6938994057269574
CaC2O4,2.3007343378434593
CaCe2O4,0.0784019199541044
CaCl2O4,1.2107912189831462
CaCo2O4,0.11289969395713673
CaCr2O4,0.041193218691145006
CaCu2O4,0.2651368546674293
CaDy2O4,0.036204634698560056
CaEr2O4,0.028415430631210548
CaEu2O4,0.07371864605042688
CaFe2O4,0.05712677595416782
CaGa2O4,0.08722608431420742
CaGd2O4,0.05233083067507138
CaGe2O4,0.4298588696198893
CaHf2O4,0.282282757537093
CaHo2O4,0.029352809122621615
CaI2O4,0.5756532454007113
CaIn2O4,0.003563319191770553
CaIr2O4,0.18395015321107344
CaLa2O4,0.10252480372306483
CaLu2O4,0.013823886975383282
CaMn2O4,0.1007084936805338
CaMo2O4,0.4503768206004377
CaN2O4,0.16890111409511732
CaNb2O4,0.3121750638368983
CaNd2O4,0.08951076329364493
CaNi2O4,0.37353091974553454
CaOs2O4,0.46543436383986325
CaP2O4,1.2873044664253523
CaPb2O4,0.09558771375944008
CaPd2O4,0.15444352815256313
CaPr2O4,0.10913118696496582
CaPt2O4,0.3750017207048586
CaRe2O4,0.38783753106222285
CaRh2O4,0.02641596410536806
CaRu2O4,0.17870752260666123
CaS2O4,1.4616456988696953
CaSb2O4,0.3202187371188332
CaSc2O4,0.0
CaSe2O4,0.6730578104805645
CaSi2O4,0.7654356477447868
CaSm2O4,0.06725625700323423
CaSn2O4,0.2899336838048301
CaSr2O4,0.3143223398379851
CaTa2O4,0.41270361076689177
CaTb2O4,0.04332259997884602
CaTc2O4,0.30997579830336264
CaTe2O4,0.41022178389669417
CaTi2O4,0.09351016784625621
CaTl2O4,0.01929709088020637
CaTm2O4,0.02054871395665181
CaV2O4,0.042240483183011435
CaW2O4,0.9431531828379072
CaY2O4,0.030406660965104138
CaYb2O4,error
CaZn2O4,0.29411322499648307
CaZr2O4,0.15748190824124464
CdAg2O4,0.19635810661371078
CdAl2O4,0.02670626539571952
CdAs2O4,0.26468436795983763
CdAu2O4,0.13618974052664168
CdB2O4,1.4837341074832278
CdBi2O4,0.08936494994505662
CdBr2O4,0.6782226932992974
CdC2O4,2.144445119316134
CdCe2O4,0.3163338976780441
CdCl2O4,1.1318401263803035
CdCo2O4,0.10348575637496182
CdCr2O4,0.01249913365200861
CdCu2O4,0.159749266897105
CdDy2O4,0.05623010025233377
CdEr2O4,0.040135171567657224
CdEu2O4,0.09123457822744285
CdFe2O4,0.027899952147635076
CdGa2O4,0.004995214464880604
CdGd2O4,0.08164445555677702
CdGe2O4,0.2779968279327676
CdHf2O4,0.5073494885297247
CdHo2O4,0.049047296463903045
CdI2O4,0.4546190988006451
CdIn2O4,0.008520079924278612
CdIr2O4,0.14725458734091657
CdLa2O4,0.13288207081561065
CdLu2O4,0.027168041926664444
CdMn2O4,0.056901116161065524
CdMo2O4,0.3115365914990571
CdN2O4,0.9391227646291904
CdNb2O4,0.23332336276682675
CdNd2O4,0.12248644726425528
CdNi2O4,0.3595584552372397
CdOs2O4,0.34253892361085914
CdP2O4,1.0744142232143945
CdPb2O4,0.06245531341982513
CdPd2O4,0.04502200249015953
CdPr2O4,0.14041632893903522
CdPt2O4,0.292448306215066
CdRe2O4,0.27689567350987687
CdRh2O4,0.004682920016447767
CdRu2O4,0.14659571699059093
CdS2O4,1.1487441683410688
CdSb2O4,0.2420649829077952
CdSc2O4,0.0
CdSe2O4,0.497893083492011
CdSi2O4,0.890289634398659
CdSm2O4,0.09095999425372625
CdSn2O4,0.21090507274383175
CdSr2O4,0.33239984289069735
CdTa2O4,0.41126308773975495
CdTb2O4,0.07023581740324136
CdTc2O4,0.20167495198273766
CdTe2O4,0.3134824917126009
CdTi2O4,0.2065492723132154
CdTl2O4,0.02296913936017031
CdTm2O4,0.03314787913720263
CdV2O4,0.01868965042449222
CdW2O4,0.8539235643948562
CdY2O4,0.049633900163386535
CdYb2O4,error
CdZn2O4,0.2708332629684129
CdZr2O4,0.41179060529065925
CeAg2O4,0.3584359663464154
CeAl2O4,0.36558113888520083
CeAs2O4,0.6811702014852816
CeAu2O4,0.5062914527075035
CeB2O4,1.9626443056169531
CeBa2O4,0.15364631196373413
CeBe2O4,0.7817735482683572
CeBi2O4,0.39566002809418954
CeBr2O4,0.966829909239932
CeC2O4,2.3319767031259335
CeCa2O4,0.08024820288134382
CeCd2O4,0.16225226253444536
CeCe2O4,0.0
CeCo2O4,0.28853404593546106
CeCr2O4,0.3943911538606635
CeCu2O4,0.35859031111350426
CeDy2O4,0.10929201041792425
CeEr2O4,0.10499342669310607
CeEu2O4,0.0200115773588756
CeFe2O4,0.37525102710654235
CeGa2O4,0.41458310573589063
CeGd2O4,0.054048124769146
CeGe2O4,0.5366182587981587
CeHf2O4,0.1924015023099095
CeHg2O4,0.3061541398992871
CeHo2O4,0.06811507385986815
CeI2O4,0.8040424549009275
CeIn2O4,0.3120297372373928
CeIr2O4,0.6225712117970303
CeLa2O4,0.10976444849704059
CeLu2O4,0.08812992923063234
CeMg2O4,0.18523669163518441
CeMn2O4,0.18295090971112948
CeMo2O4,0.7006235473305029
CeNb2O4,0.37340973696041324
CeNd2O4,0.08316950404846857
CeNi2O4,0.4514388698254521
CeOs2O4,0.8411359011904329
CePb2O4,0.25324451544385695
CePd2O4,0.5000228639717692
CePr2O4,0.07065189402700867
CePt2O4,0.8688529706569934
CeRe2O4,0.6706061621256882
CeRh2O4,0.3227445719010751
CeRu2O4,0.504615514473751
CeS2O4,1.3709216808707776
CeSb2O4,0.5453699252031754
CeSc2O4,0.057243850200597635
CeSe2O4,0.7472208931690245
CeSi2O4,0.9777512210180328
CeSm2O4,0.09228248418288665
CeSn2O4,0.4259260003841012
CeSr2O4,0.1223148006306678
CeTa2O4,0.5857126489646873
CeTb2O4,0.0669485448548297
CeTc2O4,0.5985364701161249
CeTe2O4,0.6550235454956796
CeTi2O4,0.1683103457707329
CeTl2O4,0.2831508596951764
CeTm2O4,0.11661801879909639
CeV2O4,0.24742194059171219
CeW2O4,1.3869396262183722
CeY2O4,0.06752764850698334
CeYb2O4,error
CeZn2O4,0.2797624968300969
CeZr2O4,0.18587756155935153
ClAg2O4,0.327374239964469
ClAs2O4,0.9437146886332641
ClAu2O4,0.41522538957593635
ClB2O4,1.464940088048948
ClBa2O4,1.1447480556696723
ClBe2O4,0.6683848638838024
ClBi2O4,1.0976753258303455
ClBr2O4,0.34859449380512997
ClC2O4,2.5229630046080507
ClCa2O4,0.6470298953078268
ClCd2O4,0.7183952315614985
ClCe2O4,0.41874675007324136
ClCl2O4,0.41057368303973885
ClCo2O4,0.3699022858902561
ClCr2O4,0.5303900166023787
ClCu2O4,0.39924633438663815
ClDy2O4,0.5620741565208682
ClEr2O4,0.5328650549171101
ClEu2O4,0.4757391203762724
ClFe2O4,0.5411047768517623
ClGa2O4,0.5058969325924245
ClGd2O4,0.5663820995903954
ClGe2O4,0.8275382270610399
ClHf2O4,0.5227147155354057
