Cu Sc Te
Cu Sm Te
Cu Tb Te
Cu Tm Te
Cu Y Te
Cu Yb Te
Ge Ba Te
Ge Be Te
Ge Ca Te
Ge Cd Te
Ge Co Te
Ge Cu Te
Ge Hg Te
Ge Mg Te
Ge Mn Te
Ge Ni Te
Ge Pb Te
Ge Sr Te
Ge Zn Te
Hf Ba Te
Hf Be Te
Hf Ca Te
Hf Cd Te
Hf Co Te
Hf Cu Te
Hf Hg Te
Hf Mg Te
Hf Mn Te
Hf Ni Te
Hf Pb Te
Hf Sr Te
Hf Zn Te
Hg Al Te
Hg B Te
Hg Bi Te
Hg Ce Te
Hg Cr Te
Hg Dy Te
Hg Er Te
Hg Eu Te
Hg Fe Te
Hg Ga Te
Hg Gd Te
Hg Ho Te
Hg In Te
Hg La Te
Hg Lu Te
Hg Nd Te
Hg Pr Te
Hg Sb Te
Hg Sc Te
Hg Sm Te
Hg Tb Te
Hg Tm Te
Hg Y Te
Hg Yb Te
Mg Al Te
Mg B Te
Mg Bi Te
Mg Ce Te
Mg Cr Te
Mg Dy Te
Mg Er Te
Mg Eu Te
Mg Fe Te
Mg Ga Te
Mg Gd Te
Mg Ho Te
Mg In Te
Mg La Te
Mg Lu Te
Mg Nd Te
Mg Pr Te
Mg Sb Te
Mg Sc Te
Mg Sm Te
Mg Tb Te
Mg Tm Te
Mg Y Te
Mg Yb Te
Mn Al Te
Mn B Te
Mn Bi Te
Mn Ce Te
Mn Cr Te
Mn Dy Te
Mn Er Te
Mn Eu Te
Mn Fe Te
Mn Ga Te
Mn Gd Te
Mn Ho Te
Mn In Te
Mn La Te
Mn Lu Te
Mn Nd Te
Mn Pr Te
Mn Sb Te
Mn Sc Te
Mn Sm Te
Mn Tb Te
Mn Tm Te
Mn Y Te
Mn Yb Te
Ni Al Te
Ni B Te
Ni Bi Te
Ni Ce Te
Ni Cr Te
Ni Dy Te
Ni Er Te
Ni Eu Te
Ni Fe Te
Ni Ga Te
Ni Gd Te
Ni Ho Te
Ni In Te
Ni La Te
Ni Lu Te
Ni Nd Te
Ni Pr Te
Ni Sb Te
Ni Sc Te
Ni Sm Te
Ni Tb Te
Ni Tm Te
Ni Y Te
Ni Yb Te
Pb Al Te
Pb B Te
Pb Bi Te
Pb Ce Te
Pb Cr Te
Pb Dy Te
Pb Er Te
Pb Eu Te
Pb Fe Te
Pb Ga Te
Pb Gd Te
Pb Ho Te
Pb In Te
Pb La Te
Pb Lu Te
Pb Nd Te
Pb Pr Te
Pb Sb Te
Pb Sc Te
Pb Sm Te
Pb Tb Te
Pb Tm Te
Pb Y Te
Pb Yb Te
Si Ba Te
Si Be Te
Si Ca Te
Si Cd Te
Si Co Te
Si Cu Te
Si Hg Te
Si Mg Te
Si Mn Te
Si Ni Te
Si Pb Te
Si Sr Te
Si Zn Te
Sn Ba Te
Sn Be Te
Sn Ca Te
Sn Cd Te
Sn Co Te
Sn Cu Te
Sn Hg Te
Sn Mg Te
Sn Mn Te
Sn Ni Te
Sn Pb Te
Sn Sr Te
Sn Zn Te
Sr Al Te
Sr B Te
Sr Bi Te
Sr Ce Te
Sr Cr Te
Sr Dy Te
Sr Er Te
Sr Eu Te
Sr Fe Te
Sr Ga Te
Sr Gd Te
Sr Ho Te
Sr In Te
Sr La Te
Sr Lu Te
Sr Nd Te
Sr Pr Te
Sr Sb Te
Sr Sc Te
Sr Sm Te
Sr Tb Te
Sr Tm Te
Sr Y Te
Sr Yb Te
Ti Ba Te
Ti Be Te
Ti Ca Te
Ti Cd Te
Ti Co Te
Ti Cu Te
Ti Hg Te
Ti Mg Te
Ti Mn Te
Ti Ni Te
Ti Pb Te
Ti Sr Te
Ti Zn Te
W Ag Te
W Cs Te
W K Te
W Li Te
W Na Te
W Rb Te
W Tl Te
Zn Al Te
Zn B Te
Zn Bi Te
Zn Ce Te
Zn Cr Te
Zn Dy Te
Zn Er Te
Zn Eu Te
Zn Fe Te
Zn Ga Te
Zn Gd Te
Zn Ho Te
Zn In Te
Zn La Te
Zn Lu Te
Zn Nd Te
Zn Pr Te
Zn Sb Te
Zn Sc Te
Zn Sm Te
Zn Tb Te
Zn Tm Te
Zn Y Te
Zn Yb Te
Zr Ba Te
Zr Be Te
Zr Ca Te
Zr Cd Te
Zr Co Te
Zr Cu Te
Zr Hg Te
Zr Mg Te
Zr Mn Te
Zr Ni Te
Zr Pb Te
Zr Sr Te
Zr Zn Te
